activity_id,flavor_id,date_key,date,entity_key,category_key,location_key,metric1,metric2,status,notes
6633,retail,20230922,2023-09-22,shoes,clothing,costco,68,194,Sold,
6634,retail,20230922,2023-09-22,keurig,kitchen,kroger,477,99,Sold,
6635,retail,20230922,2023-09-22,desk,office,kroger,438,509,Sold,
6636,retail,20230922,2023-09-22,jacket,clothing,walmart,92,319,Returned,
6637,retail,20230922,2023-09-22,yogamat,fitness,target,120,530,Sold,
6638,retail,20230929,2023-09-29,milk,grocery,costco,427,160,Sold,
6639,retail,20230929,2023-09-29,tv4k,electronics,kroger,289,,Sold,
6640,retail,20230929,2023-09-29,shoes,clothing,costco,47,552,Returned,
6641,retail,20230929,2023-09-29,keurig,kitchen,walmart,495,644,Sold,
6642,retail,20230929,2023-09-29,desk,office,target,57,645,Sold,
6643,retail,20230929,2023-09-29,jacket,clothing,costco,404,,Sold,
6644,retail,20230929,2023-09-29,yogamat,fitness,walmart,83,310,Sold,
6645,retail,20231006,2023-10-06,milk,grocery,kroger,59,34,Sold,
6646,retail,20231006,2023-10-06,tv4k,electronics,target,455,125,Sold,
6647,retail,20231006,2023-10-06,shoes,clothing,kroger,426,356,Sold,
6648,retail,20231006,2023-10-06,keurig,kitchen,walmart,408,,Sold,
6649,retail,20231006,2023-10-06,desk,office,walmart,334,354,Sold,
6650,retail,20231006,2023-10-06,jacket,clothing,target,181,42,Sold,
6651,retail,20231006,2023-10-06,yogamat,fitness,target,482,,Sold,
6652,retail,20231013,2023-10-13,milk,grocery,kroger,15,688,Sold,
6653,retail,20231013,2023-10-13,tv4k,electronics,walmart,172,571,Sold,
6654,retail,20231013,2023-10-13,shoes,clothing,kroger,358,410,Sold,
6655,retail,20231013,2023-10-13,keurig,kitchen,costco,476,589,Sold,
6656,retail,20231013,2023-10-13,desk,office,walmart,429,56,Sold,
6657,retail,20231013,2023-10-13,jacket,clothing,target,82,745,Sold,
6658,retail,20231013,2023-10-13,yogamat,fitness,costco,202,,Sold,
6659,retail,20231020,2023-10-20,milk,grocery,walmart,259,655,Sold,
6660,retail,20231020,2023-10-20,tv4k,electronics,target,86,624,Sold,
6661,retail,20231020,2023-10-20,shoes,clothing,target,405,658,Returned,
6662,retail,20231020,2023-10-20,keurig,kitchen,costco,237,647,Sold,
6663,retail,20231020,2023-10-20,desk,office,kroger,22,704,Returned,
6664,retail,20231020,2023-10-20,jacket,clothing,kroger,130,267,Sold,
6665,retail,20231020,2023-10-20,yogamat,fitness,costco,133,205,Returned,
6666,retail,20231027,2023-10-27,milk,grocery,walmart,352,282,Sold,
6667,retail,20231027,2023-10-27,tv4k,electronics,walmart,200,285,Sold,
6668,retail,20231027,2023-10-27,shoes,clothing,walmart,452,490,Sold,
6669,retail,20231027,2023-10-27,keurig,kitchen,kroger,483,,Returned,
6670,retail,20231027,2023-10-27,desk,office,kroger,79,515,Returned,
6671,retail,20231027,2023-10-27,jacket,clothing,target,129,149,Sold,
6672,retail,20231027,2023-10-27,yogamat,fitness,costco,276,724,Sold,
6673,retail,20231103,2023-11-03,milk,grocery,costco,239,56,Returned,
6674,retail,20231103,2023-11-03,tv4k,electronics,costco,338,633,Sold,
6675,retail,20231103,2023-11-03,shoes,clothing,kroger,313,49,Sold,
6676,retail,20231103,2023-11-03,keurig,kitchen,target,330,215,Sold,
6677,retail,20231103,2023-11-03,desk,office,kroger,481,196,Sold,
6678,retail,20231103,2023-11-03,jacket,clothing,walmart,78,228,Sold,
6679,retail,20231103,2023-11-03,yogamat,fitness,costco,276,660,Sold,
6680,retail,20231110,2023-11-10,milk,grocery,kroger,131,285,Returned,
6681,retail,20231110,2023-11-10,tv4k,electronics,costco,387,159,Sold,
6682,retail,20231110,2023-11-10,shoes,clothing,kroger,248,518,Sold,
6683,retail,20231110,2023-11-10,keurig,kitchen,costco,174,247,Sold,
6684,retail,20231110,2023-11-10,desk,office,kroger,94,318,Sold,
6685,retail,20231110,2023-11-10,jacket,clothing,walmart,112,73,Returned,
6686,retail,20231110,2023-11-10,yogamat,fitness,kroger,394,533,Sold,
6687,retail,20231117,2023-11-17,milk,grocery,kroger,125,583,Sold,
6688,retail,20231117,2023-11-17,tv4k,electronics,walmart,422,667,Sold,
6689,retail,20231117,2023-11-17,shoes,clothing,kroger,241,78,Sold,
6690,retail,20231117,2023-11-17,keurig,kitchen,walmart,188,383,Sold,
6691,retail,20231117,2023-11-17,desk,office,costco,137,651,Sold,
6692,retail,20231117,2023-11-17,jacket,clothing,target,382,773,Sold,
6693,retail,20231117,2023-11-17,yogamat,fitness,walmart,64,530,Returned,
6694,retail,20231124,2023-11-24,milk,grocery,costco,77,642,Sold,
6695,retail,20231124,2023-11-24,tv4k,electronics,costco,290,376,Sold,
6696,retail,20231124,2023-11-24,shoes,clothing,target,420,655,Sold,
6697,retail,20231124,2023-11-24,keurig,kitchen,target,104,663,Sold,
6698,retail,20231124,2023-11-24,desk,office,walmart,41,635,Sold,
6699,retail,20231124,2023-11-24,jacket,clothing,costco,109,61,Returned,
6700,retail,20231124,2023-11-24,yogamat,fitness,costco,238,678,Returned,
6701,retail,20231201,2023-12-01,milk,grocery,target,282,168,Sold,
6702,retail,20231201,2023-12-01,tv4k,electronics,walmart,435,,Sold,
6703,retail,20231201,2023-12-01,shoes,clothing,target,483,300,Sold,
6704,retail,20231201,2023-12-01,keurig,kitchen,costco,392,585,Sold,
6705,retail,20231201,2023-12-01,desk,office,target,398,123,Sold,
6706,retail,20231201,2023-12-01,jacket,clothing,target,234,30,Sold,
6707,retail,20231201,2023-12-01,yogamat,fitness,target,313,770,Sold,
6708,retail,20231208,2023-12-08,milk,grocery,costco,353,212,Sold,
6709,retail,20231208,2023-12-08,tv4k,electronics,walmart,445,404,Sold,
6710,retail,20231208,2023-12-08,shoes,clothing,walmart,85,218,Sold,
6711,retail,20231208,2023-12-08,keurig,kitchen,walmart,251,153,Sold,
6712,retail,20231208,2023-12-08,desk,office,walmart,467,358,Sold,
6713,retail,20231208,2023-12-08,jacket,clothing,costco,369,126,Sold,
6714,retail,20231208,2023-12-08,yogamat,fitness,kroger,291,,Sold,
6715,retail,20231215,2023-12-15,milk,grocery,target,303,793,Sold,
6716,retail,20231215,2023-12-15,tv4k,electronics,kroger,111,,Sold,
6717,retail,20231215,2023-12-15,shoes,clothing,target,339,689,Sold,
6718,retail,20231215,2023-12-15,keurig,kitchen,walmart,335,321,Sold,
6719,retail,20231215,2023-12-15,desk,office,costco,333,299,Sold,
6720,retail,20231215,2023-12-15,jacket,clothing,kroger,392,517,Returned,
6721,retail,20231215,2023-12-15,yogamat,fitness,costco,86,546,Sold,
6722,retail,20231222,2023-12-22,milk,grocery,walmart,53,461,Returned,
6723,retail,20231222,2023-12-22,tv4k,electronics,kroger,96,345,Sold,
6724,retail,20231222,2023-12-22,shoes,clothing,kroger,17,508,Sold,
6725,retail,20231222,2023-12-22,keurig,kitchen,target,463,328,Sold,
6726,retail,20231222,2023-12-22,desk,office,kroger,457,,Sold,
6727,retail,20231222,2023-12-22,jacket,clothing,kroger,161,31,Sold,
6728,retail,20231222,2023-12-22,yogamat,fitness,walmart,29,485,Sold,
6729,retail,20231229,2023-12-29,milk,grocery,target,322,78,Returned,
6730,retail,20231229,2023-12-29,tv4k,electronics,costco,198,295,Returned,
6731,retail,20231229,2023-12-29,shoes,clothing,costco,201,479,Sold,
6732,retail,20231229,2023-12-29,keurig,kitchen,costco,128,263,Sold,
6733,retail,20231229,2023-12-29,desk,office,target,246,609,Sold,
6734,retail,20231229,2023-12-29,jacket,clothing,target,114,767,Sold,
6735,retail,20231229,2023-12-29,yogamat,fitness,costco,19,797,Returned,
6736,retail,20240105,2024-01-05,milk,grocery,target,392,511,Sold,
6737,retail,20240105,2024-01-05,tv4k,electronics,kroger,47,261,Sold,
6738,retail,20240105,2024-01-05,shoes,clothing,kroger,476,459,Sold,
6739,retail,20240105,2024-01-05,keurig,kitchen,costco,190,431,Sold,
6740,retail,20240105,2024-01-05,desk,office,target,78,253,Sold,
6741,retail,20240105,2024-01-05,jacket,clothing,kroger,27,435,Returned,
6742,retail,20240105,2024-01-05,yogamat,fitness,walmart,477,74,Sold,
6743,retail,20240112,2024-01-12,milk,grocery,walmart,353,389,Sold,
6744,retail,20240112,2024-01-12,tv4k,electronics,walmart,171,757,Sold,
6745,retail,20240112,2024-01-12,shoes,clothing,target,470,361,Returned,
6746,retail,20240112,2024-01-12,keurig,kitchen,costco,374,267,Sold,
6747,retail,20240112,2024-01-12,desk,office,costco,280,64,Sold,
6748,retail,20240112,2024-01-12,jacket,clothing,target,376,694,Sold,
6749,retail,20240112,2024-01-12,yogamat,fitness,costco,392,,Sold,
6750,retail,20240119,2024-01-19,milk,grocery,target,413,677,Sold,
6751,retail,20240119,2024-01-19,tv4k,electronics,target,263,94,Sold,
6752,retail,20240119,2024-01-19,shoes,clothing,walmart,290,122,Returned,
6753,retail,20240119,2024-01-19,keurig,kitchen,kroger,223,759,Sold,
6754,retail,20240119,2024-01-19,desk,office,target,422,,Sold,
6755,retail,20240119,2024-01-19,jacket,clothing,costco,330,7,Sold,
6756,retail,20240119,2024-01-19,yogamat,fitness,target,48,586,Sold,
6757,retail,20240126,2024-01-26,milk,grocery,kroger,398,519,Sold,
6758,retail,20240126,2024-01-26,tv4k,electronics,target,453,628,Sold,
6759,retail,20240126,2024-01-26,shoes,clothing,costco,141,307,Sold,
6760,retail,20240126,2024-01-26,keurig,kitchen,target,78,,Sold,
6761,retail,20240126,2024-01-26,desk,office,costco,286,387,Sold,
6762,retail,20240126,2024-01-26,jacket,clothing,kroger,477,,Sold,
6763,retail,20240126,2024-01-26,yogamat,fitness,costco,239,558,Sold,
6764,retail,20240202,2024-02-02,milk,grocery,target,65,106,Sold,
6765,retail,20240202,2024-02-02,tv4k,electronics,kroger,72,,Sold,
6766,retail,20240202,2024-02-02,shoes,clothing,target,27,441,Returned,
6767,retail,20240202,2024-02-02,keurig,kitchen,walmart,326,462,Sold,
6768,retail,20240202,2024-02-02,desk,office,kroger,378,305,Returned,
6769,retail,20240202,2024-02-02,jacket,clothing,kroger,110,608,Returned,
6770,retail,20240202,2024-02-02,yogamat,fitness,target,331,250,Sold,
6771,retail,20240209,2024-02-09,milk,grocery,target,62,509,Sold,
6772,retail,20240209,2024-02-09,tv4k,electronics,kroger,39,671,Sold,
6773,retail,20240209,2024-02-09,shoes,clothing,walmart,338,192,Sold,
6774,retail,20240209,2024-02-09,keurig,kitchen,costco,221,297,Returned,
6775,retail,20240209,2024-02-09,desk,office,costco,393,138,Sold,
6776,retail,20240209,2024-02-09,jacket,clothing,walmart,90,318,Sold,
6777,retail,20240209,2024-02-09,yogamat,fitness,costco,30,433,Sold,
6778,retail,20240216,2024-02-16,milk,grocery,walmart,307,,Sold,
6779,retail,20240216,2024-02-16,tv4k,electronics,target,349,,Sold,
6780,retail,20240216,2024-02-16,shoes,clothing,costco,107,155,Sold,
6781,retail,20240216,2024-02-16,keurig,kitchen,target,328,23,Returned,
6782,retail,20240216,2024-02-16,desk,office,costco,48,63,Sold,
6783,retail,20240216,2024-02-16,jacket,clothing,kroger,65,774,Sold,
6784,retail,20240216,2024-02-16,yogamat,fitness,costco,369,757,Sold,
6785,retail,20240223,2024-02-23,milk,grocery,walmart,226,188,Sold,
6786,retail,20240223,2024-02-23,tv4k,electronics,target,126,111,Sold,
6787,retail,20240223,2024-02-23,shoes,clothing,costco,166,68,Sold,
6788,retail,20240223,2024-02-23,keurig,kitchen,kroger,375,127,Sold,
6789,retail,20240223,2024-02-23,desk,office,kroger,212,696,Returned,
6790,retail,20240223,2024-02-23,jacket,clothing,kroger,447,573,Sold,
6791,retail,20240223,2024-02-23,yogamat,fitness,kroger,250,230,Sold,
6792,retail,20240301,2024-03-01,milk,grocery,target,432,46,Returned,
6793,retail,20240301,2024-03-01,tv4k,electronics,kroger,462,86,Sold,
6794,retail,20240301,2024-03-01,shoes,clothing,costco,319,769,Sold,
6795,retail,20240301,2024-03-01,keurig,kitchen,kroger,254,720,Returned,
6796,retail,20240301,2024-03-01,desk,office,target,80,777,Returned,
6797,retail,20240301,2024-03-01,jacket,clothing,target,59,712,Sold,
6798,retail,20240301,2024-03-01,yogamat,fitness,target,171,340,Sold,
6799,retail,20240308,2024-03-08,milk,grocery,walmart,268,118,Sold,
6800,retail,20240308,2024-03-08,tv4k,electronics,costco,212,558,Sold,
6801,retail,20240308,2024-03-08,shoes,clothing,costco,423,224,Sold,
6802,retail,20240308,2024-03-08,keurig,kitchen,target,49,245,Returned,
6803,retail,20240308,2024-03-08,desk,office,costco,29,28,Sold,
6804,retail,20240308,2024-03-08,jacket,clothing,walmart,87,557,Sold,
6805,retail,20240308,2024-03-08,yogamat,fitness,costco,325,357,Sold,
6806,retail,20240315,2024-03-15,milk,grocery,walmart,408,356,Sold,
6807,retail,20240315,2024-03-15,tv4k,electronics,walmart,87,97,Sold,
6808,retail,20240315,2024-03-15,shoes,clothing,target,116,440,Sold,
6809,retail,20240315,2024-03-15,keurig,kitchen,kroger,105,7,Sold,
6810,retail,20240315,2024-03-15,desk,office,costco,182,18,Sold,
6811,retail,20240315,2024-03-15,jacket,clothing,kroger,224,589,Sold,
6812,retail,20240315,2024-03-15,yogamat,fitness,walmart,357,121,Sold,
6813,retail,20240322,2024-03-22,milk,grocery,target,432,254,Sold,
6814,retail,20240322,2024-03-22,tv4k,electronics,costco,40,115,Sold,
6815,retail,20240322,2024-03-22,shoes,clothing,target,172,466,Sold,
6816,retail,20240322,2024-03-22,keurig,kitchen,costco,446,399,Sold,
6817,retail,20240322,2024-03-22,desk,office,costco,224,667,Sold,
6818,retail,20240322,2024-03-22,jacket,clothing,kroger,188,655,Sold,
6819,retail,20240322,2024-03-22,yogamat,fitness,walmart,422,666,Sold,
6820,retail,20240329,2024-03-29,milk,grocery,walmart,452,167,Returned,
6821,retail,20240329,2024-03-29,tv4k,electronics,costco,414,618,Sold,
6822,retail,20240329,2024-03-29,shoes,clothing,costco,354,788,Sold,
6823,retail,20240329,2024-03-29,keurig,kitchen,kroger,71,133,Sold,
6824,retail,20240329,2024-03-29,desk,office,kroger,322,774,Sold,
6825,retail,20240329,2024-03-29,jacket,clothing,kroger,262,459,Sold,
6826,retail,20240329,2024-03-29,yogamat,fitness,walmart,416,436,Sold,
6827,retail,20240405,2024-04-05,milk,grocery,walmart,55,243,Sold,
6828,retail,20240405,2024-04-05,tv4k,electronics,target,66,528,Sold,
6829,retail,20240405,2024-04-05,shoes,clothing,target,23,764,Sold,
6830,retail,20240405,2024-04-05,keurig,kitchen,costco,217,496,Sold,
6831,retail,20240405,2024-04-05,desk,office,kroger,112,19,Returned,
6832,retail,20240405,2024-04-05,jacket,clothing,walmart,78,651,Sold,
6833,retail,20240405,2024-04-05,yogamat,fitness,target,346,464,Sold,
6834,retail,20240412,2024-04-12,milk,grocery,target,226,404,Sold,
6835,retail,20240412,2024-04-12,tv4k,electronics,walmart,51,569,Sold,
6836,retail,20240412,2024-04-12,shoes,clothing,costco,82,,Returned,
6837,retail,20240412,2024-04-12,keurig,kitchen,costco,345,555,Sold,
6838,retail,20240412,2024-04-12,desk,office,costco,72,435,Sold,
6839,retail,20240412,2024-04-12,jacket,clothing,kroger,428,95,Sold,
6840,retail,20240412,2024-04-12,yogamat,fitness,kroger,268,33,Returned,
6841,retail,20240419,2024-04-19,milk,grocery,kroger,75,683,Sold,
6842,retail,20240419,2024-04-19,tv4k,electronics,target,259,187,Sold,
6843,retail,20240419,2024-04-19,shoes,clothing,kroger,291,215,Sold,
6844,retail,20240419,2024-04-19,keurig,kitchen,target,254,779,Sold,
6845,retail,20240419,2024-04-19,desk,office,costco,417,342,Sold,
6846,retail,20240419,2024-04-19,jacket,clothing,kroger,123,419,Sold,
6847,retail,20240419,2024-04-19,yogamat,fitness,target,90,288,Sold,
6848,retail,20240426,2024-04-26,milk,grocery,walmart,229,599,Sold,
6849,retail,20240426,2024-04-26,tv4k,electronics,target,80,293,Sold,
6850,retail,20240426,2024-04-26,shoes,clothing,target,398,167,Sold,
6851,retail,20240426,2024-04-26,keurig,kitchen,walmart,336,38,Sold,
6852,retail,20240426,2024-04-26,desk,office,kroger,251,52,Returned,
6853,retail,20240426,2024-04-26,jacket,clothing,costco,350,537,Sold,
6854,retail,20240426,2024-04-26,yogamat,fitness,kroger,337,222,Sold,
6855,retail,20240503,2024-05-03,milk,grocery,walmart,409,593,Sold,
6856,retail,20240503,2024-05-03,tv4k,electronics,walmart,449,246,Sold,
6857,retail,20240503,2024-05-03,shoes,clothing,kroger,271,641,Sold,
6858,retail,20240503,2024-05-03,keurig,kitchen,costco,116,696,Sold,
6859,retail,20240503,2024-05-03,desk,office,costco,322,503,Sold,
6860,retail,20240503,2024-05-03,jacket,clothing,kroger,443,167,Sold,
6861,retail,20240503,2024-05-03,yogamat,fitness,walmart,92,449,Sold,
6862,retail,20240510,2024-05-10,milk,grocery,target,134,496,Returned,
6863,retail,20240510,2024-05-10,tv4k,electronics,kroger,404,706,Sold,
6864,retail,20240510,2024-05-10,shoes,clothing,kroger,29,301,Sold,
6865,retail,20240510,2024-05-10,keurig,kitchen,costco,173,431,Sold,
6866,retail,20240510,2024-05-10,desk,office,costco,446,527,Sold,
6867,retail,20240510,2024-05-10,jacket,clothing,target,164,688,Sold,
6868,retail,20240510,2024-05-10,yogamat,fitness,costco,27,97,Sold,
6869,retail,20240517,2024-05-17,milk,grocery,kroger,370,358,Sold,
6870,retail,20240517,2024-05-17,tv4k,electronics,target,291,678,Sold,
6871,retail,20240517,2024-05-17,shoes,clothing,kroger,183,123,Sold,
6872,retail,20240517,2024-05-17,keurig,kitchen,kroger,355,150,Returned,
6873,retail,20240517,2024-05-17,desk,office,costco,118,724,Returned,
6874,retail,20240517,2024-05-17,jacket,clothing,costco,243,759,Sold,
6875,retail,20240517,2024-05-17,yogamat,fitness,walmart,203,596,Sold,
6876,retail,20240524,2024-05-24,milk,grocery,kroger,366,247,Sold,
6877,retail,20240524,2024-05-24,tv4k,electronics,costco,49,426,Sold,
6878,retail,20240524,2024-05-24,shoes,clothing,target,277,612,Sold,
6879,retail,20240524,2024-05-24,keurig,kitchen,costco,430,594,Sold,
6880,retail,20240524,2024-05-24,desk,office,costco,235,561,Returned,
6881,retail,20240524,2024-05-24,jacket,clothing,costco,211,302,Sold,
6882,retail,20240524,2024-05-24,yogamat,fitness,kroger,481,419,Sold,
6883,retail,20240531,2024-05-31,milk,grocery,target,466,249,Returned,
6884,retail,20240531,2024-05-31,tv4k,electronics,walmart,327,726,Sold,
6885,retail,20240531,2024-05-31,shoes,clothing,costco,393,63,Sold,
6886,retail,20240531,2024-05-31,keurig,kitchen,kroger,409,21,Sold,
6887,retail,20240531,2024-05-31,desk,office,target,193,674,Returned,
6888,retail,20240531,2024-05-31,jacket,clothing,target,31,491,Sold,
6889,retail,20240531,2024-05-31,yogamat,fitness,walmart,314,221,Sold,
6890,retail,20240607,2024-06-07,milk,grocery,target,98,236,Sold,
6891,retail,20240607,2024-06-07,tv4k,electronics,costco,188,434,Sold,
6892,retail,20240607,2024-06-07,shoes,clothing,kroger,119,268,Sold,
6893,retail,20240607,2024-06-07,keurig,kitchen,target,32,116,Sold,
6894,retail,20240607,2024-06-07,desk,office,costco,485,631,Sold,
6895,retail,20240607,2024-06-07,jacket,clothing,target,367,667,Sold,
6896,retail,20240607,2024-06-07,yogamat,fitness,kroger,44,106,Sold,
6897,retail,20240614,2024-06-14,milk,grocery,kroger,55,67,Sold,
6898,retail,20240614,2024-06-14,tv4k,electronics,kroger,105,312,Sold,
6899,retail,20240614,2024-06-14,shoes,clothing,costco,78,306,Sold,
6900,retail,20240614,2024-06-14,keurig,kitchen,walmart,371,570,Sold,
6901,retail,20240614,2024-06-14,desk,office,costco,266,744,Sold,
6902,retail,20240614,2024-06-14,jacket,clothing,walmart,281,569,Sold,
6903,retail,20240614,2024-06-14,yogamat,fitness,costco,67,460,Sold,
6904,retail,20240621,2024-06-21,milk,grocery,kroger,43,476,Sold,
6905,retail,20240621,2024-06-21,tv4k,electronics,target,349,224,Sold,
6906,retail,20240621,2024-06-21,shoes,clothing,kroger,232,415,Sold,
6907,retail,20240621,2024-06-21,keurig,kitchen,target,433,622,Sold,
6908,retail,20240621,2024-06-21,desk,office,walmart,387,142,Returned,
6909,retail,20240621,2024-06-21,jacket,clothing,target,92,528,Sold,
6910,retail,20240621,2024-06-21,yogamat,fitness,kroger,446,166,Sold,
6911,retail,20240628,2024-06-28,milk,grocery,walmart,171,581,Sold,
6912,retail,20240628,2024-06-28,tv4k,electronics,target,416,,Sold,
6913,retail,20240628,2024-06-28,shoes,clothing,kroger,50,,Returned,
6914,retail,20240628,2024-06-28,keurig,kitchen,kroger,335,630,Returned,
